0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:46:27 +0530] "GET /Ebook/Register.jsp HTTP/1.1" 200 8327
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:46:49 +0530] "POST /Ebook/register HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:46:49 +0530] "GET /Ebook/Login.jsp HTTP/1.1" 200 6977
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:46:56 +0530] "POST /Ebook/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:46:56 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 20698
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:47:00 +0530] "GET /Ebook/setting.jsp HTTP/1.1" 200 7964
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:47:14 +0530] "GET /Ebook/oldbooksellsetting.jsp HTTP/1.1" 200 6197
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:47:17 +0530] "GET /Ebook/setting.jsp HTTP/1.1" 200 7964
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:47:24 +0530] "GET /Ebook/sellbook.jsp HTTP/1.1" 200 7649
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:47:59 +0530] "POST /Ebook/add_old_book HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:47:59 +0530] "GET /Ebook/setting.jsp HTTP/1.1" 200 7964
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:48:00 +0530] "GET /Ebook/oldbooksellsetting.jsp HTTP/1.1" 200 6445
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:48:13 +0530] "GET /Ebook/setting.jsp HTTP/1.1" 200 7964
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:48:15 +0530] "GET /Ebook/editprofile.jsp HTTP/1.1" 200 7650
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:48:27 +0530] "GET /Ebook/setting.jsp HTTP/1.1" 200 7964
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:48:33 +0530] "GET /Ebook/all_new_book.jsp HTTP/1.1" 200 10545
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:48:36 +0530] "GET /Ebook/pcartorder?bid=37&&uid=21&&puserid=M2022PU HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:48:36 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 20690
