127.0.0.1 - - [18/Mar/2022:07:44:44 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:44:47 +0530] "GET /Ebook/ HTTP/1.1" 200 15824
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:44:47 +0530] "GET /Ebook/all_component/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:44:47 +0530] "GET /Ebook/Book/91hg1HHyiWL.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:44:47 +0530] "GET /Ebook/Book/datast1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:44:47 +0530] "GET /Ebook/Book/20220216_141621.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:44:47 +0530] "GET /Ebook/Book/sql3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:44:47 +0530] "GET /Ebook/Book/sql5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:44:47 +0530] "GET /Ebook/Book/python/python1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:44:47 +0530] "GET /Ebook/Book/computerArchi.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:44:47 +0530] "GET /Ebook/Book/java/java.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:44:47 +0530] "GET /Ebook/image/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:44:48 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:45:09 +0530] "GET /Ebook/newviewbook.jsp?bid=26 HTTP/1.1" 500 2250
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:45:17 +0530] "GET /Ebook/Login.jsp HTTP/1.1" 200 6673
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:45:24 +0530] "GET /Ebook/newviewbook.jsp?bid=26 HTTP/1.1" 500 2250
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:45:44 +0530] "GET /Ebook/Login.jsp HTTP/1.1" 200 6673
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:45:51 +0530] "POST /Ebook/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:45:51 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 16072
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:46:00 +0530] "GET /Ebook/newviewbook.jsp?bid=26 HTTP/1.1" 200 7086
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:46:28 +0530] "GET /Ebook/pcartorder?bid=26&&uid=1&&puserid=M2022A1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:46:28 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 16072
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:49:36 +0530] "GET /Ebook/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:49:38 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 15662
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:49:42 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 15662
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:49:42 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 15662
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:51:25 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 15796
0:0:0:0:0:0:0:1 - - [18/Mar/2022:07:51:28 +0530] "GET /Ebook/Login.jsp HTTP/1.1" 200 6752
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:02:33 +0530] "POST /Ebook/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Mar/2022:08:02:33 +0530] "GET /Ebook/admin/Home.jsp HTTP/1.1" 200 6896
